C:\Program Files\BOSE\Graham\Frequency Response\2016-10-06\logspace(-1 1.5 30)_100Hz_First.CSV


Created ,10/6/2016,11:23:14 AM
Exported,10/6/2016,11:33:03 AM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      88,         0.8700,      0.8700,  -0.7618,    2.610,    0.000,
      89,         0.8800,      0.8800,  -0.7618,    2.608,    0.000,
      90,         0.8900,      0.8900,  -0.7620,    2.610,   -0.001,
      91,         0.9000,      0.9000,  -0.7615,    2.610,   -0.001,
      92,         0.9100,      0.9100,  -0.7620,    2.610,    0.000,
      93,         0.9200,      0.9200,  -0.7617,    2.608,   -0.001,
      94,         0.9300,      0.9300,  -0.7621,    2.610,    0.000,
      95,         0.9400,      0.9400,  -0.7618,    2.610,   -0.001,
      96,         0.9500,      0.9500,  -0.7617,    2.610,    0.000,
      97,         0.9600,      0.9600,  -0.7620,    2.610,    0.000,
      98,         0.9700,      0.9700,  -0.7618,    2.610,   -0.001,
      99,         0.9800,      0.9800,  -0.7617,    2.610,    0.000,
     100,         0.9900,      0.9900,  -0.7620,    2.610,   -0.001,
       1,         1.0000,      0.0000,  -0.7613,    2.610,   -0.001,
       2,         1.0100,      0.0100,  -0.7620,    2.608,   -0.001,
       3,         1.0200,      0.0200,  -0.7617,    2.610,   -0.001,
       4,         1.0300,      0.0300,  -0.7620,    2.610,    0.000,
       5,         1.0400,      0.0400,  -0.7620,    2.608,   -0.001,
       6,         1.0500,      0.0500,  -0.7617,    2.608,   -0.001,
       7,         1.0600,      0.0600,  -0.7623,    2.610,   -0.001,
       8,         1.0700,      0.0700,  -0.7617,    2.608,    0.000,
       9,         1.0800,      0.0800,  -0.7620,    2.610,    0.000,
      10,         1.0900,      0.0900,  -0.7617,    2.608,   -0.001,
      11,         1.1000,      0.1000,  -0.7615,    2.608,    0.000,
      12,         1.1100,      0.1100,  -0.7620,    2.608,    0.000,
      13,         1.1200,      0.1200,  -0.7615,    2.608,    0.000,
      14,         1.1300,      0.1300,  -0.7624,    2.610,   -0.001,
      15,         1.1400,      0.1400,  -0.7617,    2.610,   -0.001,
      16,         1.1500,      0.1500,  -0.7617,    2.610,    0.000,
      17,         1.1600,      0.1600,  -0.7621,    2.608,   -0.001,
      18,         1.1700,      0.1700,  -0.7615,    2.610,   -0.001,
      19,         1.1800,      0.1800,  -0.7621,    2.608,    0.000,
      20,         1.1900,      0.1900,  -0.7617,    2.610,   -0.001,
      21,         1.2000,      0.2000,  -0.7620,    2.608,   -0.001,
      22,         1.2100,      0.2100,  -0.7618,    2.608,   -0.001,
      23,         1.2200,      0.2200,  -0.7617,    2.608,    0.000,
      24,         1.2300,      0.2300,  -0.7618,    2.608,    0.000,
      25,         1.2400,      0.2400,  -0.7617,    2.610,   -0.001,
      26,         1.2500,      0.2500,  -0.7621,    2.610,    0.000,
      27,         1.2600,      0.2600,  -0.7618,    2.608,   -0.001,
      28,         1.2700,      0.2700,  -0.7614,    2.610,   -0.001,
      29,         1.2800,      0.2800,  -0.7617,    2.608,   -0.001,
      30,         1.2900,      0.2900,  -0.7617,    2.608,   -0.001,
