C:\Program Files\BOSE\Graham\Load Test\16-07-29\4984000.CSV


Created ,7/29/2016,11:12:58 AM
Exported,7/29/2016,11:13:19 AM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
      71,         1.7000,      0.7000,  -0.6536,   -1.411,    0.013,
      72,         1.7100,      0.7100,  -0.6681,   -1.412,    0.017,
      73,         1.7200,      0.7200,  -0.6835,   -1.411,    0.020,
      74,         1.7300,      0.7300,  -0.6985,   -1.412,    0.023,
      75,         1.7400,      0.7400,  -0.7141,   -1.411,    0.025,
      76,         1.7500,      0.7500,  -0.7298,   -1.412,    0.027,
      77,         1.7600,      0.7600,  -0.7453,   -1.411,    0.029,
      78,         1.7700,      0.7700,  -0.7612,   -1.411,    0.031,
      79,         1.7800,      0.7800,  -0.7768,   -1.412,    0.033,
      80,         1.7900,      0.7900,  -0.7925,   -1.411,    0.034,
      81,         1.8000,      0.8000,  -0.8083,   -1.411,    0.035,
      82,         1.8100,      0.8100,  -0.8229,   -1.412,    0.036,
      83,         1.8200,      0.8200,  -0.8382,   -1.411,    0.035,
      84,         1.8300,      0.8300,  -0.8525,   -1.412,    0.036,
      85,         1.8400,      0.8400,  -0.8672,   -1.412,    0.036,
      86,         1.8500,      0.8500,  -0.8805,   -1.411,    0.036,
      87,         1.8600,      0.8600,  -0.8935,   -1.411,    0.035,
      88,         1.8700,      0.8700,  -0.9062,   -1.412,    0.034,
      89,         1.8800,      0.8800,  -0.9177,   -1.411,    0.034,
      90,         1.8900,      0.8900,  -0.9294,   -1.411,    0.032,
      91,         1.9000,      0.9000,  -0.9393,   -1.411,    0.031,
      92,         1.9100,      0.9100,  -0.9493,   -1.411,    0.030,
      93,         1.9200,      0.9200,  -0.9584,   -1.411,    0.028,
      94,         1.9300,      0.9300,  -0.9664,   -1.411,    0.027,
      95,         1.9400,      0.9400,  -0.9740,   -1.413,    0.026,
      96,         1.9500,      0.9500,  -0.9803,   -1.413,    0.024,
      97,         1.9600,      0.9600,  -0.9857,   -1.411,    0.023,
      98,         1.9700,      0.9700,  -0.9903,   -1.411,    0.021,
      99,         1.9800,      0.9800,  -0.9943,   -1.412,    0.020,
     100,         1.9900,      0.9900,  -0.9970,   -1.411,    0.018,
       1,         2.0000,      0.0000,  -0.9986,   -1.411,    0.016,
       2,         2.0100,      0.0100,  -0.9993,   -1.411,    0.014,
       3,         2.0200,      0.0200,  -0.9989,   -1.413,    0.013,
       4,         2.0300,      0.0300,  -0.9977,   -1.411,    0.012,
       5,         2.0400,      0.0400,  -0.9960,   -1.411,    0.010,
       6,         2.0500,      0.0500,  -0.9930,   -1.412,    0.008,
       7,         2.0600,      0.0600,  -0.9893,   -1.411,    0.007,
       8,         2.0700,      0.0700,  -0.9845,   -1.412,    0.006,
       9,         2.0800,      0.0800,  -0.9787,   -1.412,    0.006,
      10,         2.0900,      0.0900,  -0.9719,   -1.411,    0.004,
      11,         2.1000,      0.1000,  -0.9642,   -1.411,    0.003,
      12,         2.1100,      0.1100,  -0.9558,   -1.413,    0.002,
      13,         2.1200,      0.1200,  -0.9464,   -1.411,    0.001,
      14,         2.1300,      0.1300,  -0.9362,   -1.412,   -0.001,
      15,         2.1400,      0.1400,  -0.9256,   -1.412,   -0.002,
      16,         2.1500,      0.1500,  -0.9137,   -1.412,   -0.005,
      17,         2.1600,      0.1600,  -0.9017,   -1.411,   -0.007,
      18,         2.1700,      0.1700,  -0.8885,   -1.412,   -0.009,
      19,         2.1800,      0.1800,  -0.8749,   -1.411,   -0.012,
      20,         2.1900,      0.1900,  -0.8611,   -1.411,   -0.016,
      21,         2.2000,      0.2000,  -0.8469,   -1.411,   -0.018,
      22,         2.2100,      0.2100,  -0.8322,   -1.411,   -0.021,
      23,         2.2200,      0.2200,  -0.8171,   -1.412,   -0.023,
      24,         2.2300,      0.2300,  -0.8015,   -1.411,   -0.026,
      25,         2.2400,      0.2400,  -0.7862,   -1.411,   -0.028,
      26,         2.2500,      0.2500,  -0.7704,   -1.410,   -0.030,
      27,         2.2600,      0.2600,  -0.7548,   -1.411,   -0.031,
      28,         2.2700,      0.2700,  -0.7389,   -1.412,   -0.033,
      29,         2.2800,      0.2800,  -0.7234,   -1.412,   -0.034,
      30,         2.2900,      0.2900,  -0.7076,   -1.411,   -0.035,
      31,         2.3000,      0.3000,  -0.6923,   -1.411,   -0.036,
      32,         2.3100,      0.3100,  -0.6768,   -1.412,   -0.036,
      33,         2.3200,      0.3200,  -0.6619,   -1.411,   -0.037,
      34,         2.3300,      0.3300,  -0.6475,   -1.411,   -0.036,
      35,         2.3400,      0.3400,  -0.6335,   -1.411,   -0.035,
      36,         2.3500,      0.3500,  -0.6200,   -1.411,   -0.035,
      37,         2.3600,      0.3600,  -0.6064,   -1.411,   -0.034,
      38,         2.3700,      0.3700,  -0.5938,   -1.413,   -0.034,
      39,         2.3800,      0.3800,  -0.5822,   -1.411,   -0.033,
      40,         2.3900,      0.3900,  -0.5708,   -1.411,   -0.032,
      41,         2.4000,      0.4000,  -0.5597,   -1.411,   -0.031,
      42,         2.4100,      0.4100,  -0.5503,   -1.411,   -0.029,
      43,         2.4200,      0.4200,  -0.5415,   -1.411,   -0.028,
      44,         2.4300,      0.4300,  -0.5335,   -1.412,   -0.027,
      45,         2.4400,      0.4400,  -0.5261,   -1.411,   -0.026,
      46,         2.4500,      0.4500,  -0.5192,   -1.411,   -0.025,
      47,         2.4600,      0.4600,  -0.5138,   -1.411,   -0.023,
      48,         2.4700,      0.4700,  -0.5094,   -1.412,   -0.022,
      49,         2.4800,      0.4800,  -0.5056,   -1.412,   -0.021,
      50,         2.4900,      0.4900,  -0.5029,   -1.411,   -0.019,
      51,         2.5000,      0.5000,  -0.5013,   -1.412,   -0.018,
      52,         2.5100,      0.5100,  -0.5011,   -1.411,   -0.016,
      53,         2.5200,      0.5200,  -0.5007,   -1.411,   -0.015,
      54,         2.5300,      0.5300,  -0.5020,   -1.412,   -0.013,
      55,         2.5400,      0.5400,  -0.5036,   -1.412,   -0.012,
      56,         2.5500,      0.5500,  -0.5069,   -1.411,   -0.011,
      57,         2.5600,      0.5600,  -0.5107,   -1.411,   -0.009,
      58,         2.5700,      0.5700,  -0.5158,   -1.411,   -0.009,
      59,         2.5800,      0.5800,  -0.5217,   -1.411,   -0.007,
      60,         2.5900,      0.5900,  -0.5281,   -1.411,   -0.006,
      61,         2.6000,      0.6000,  -0.5358,   -1.411,   -0.005,
      62,         2.6100,      0.6100,  -0.5446,   -1.411,   -0.004,
      63,         2.6200,      0.6200,  -0.5539,   -1.412,   -0.004,
      64,         2.6300,      0.6300,  -0.5642,   -1.411,   -0.003,
      65,         2.6400,      0.6400,  -0.5747,   -1.411,   -0.003,
      66,         2.6500,      0.6500,  -0.5865,   -1.411,   -0.002,
      67,         2.6600,      0.6600,  -0.5988,   -1.411,   -0.002,
      68,         2.6700,      0.6700,  -0.6115,   -1.411,   -0.001,
      69,         2.6800,      0.6800,  -0.6253,   -1.411,    0.002,
      70,         2.6900,      0.6900,  -0.6389,   -1.412,    0.008,
      71,         2.7000,      0.7000,  -0.6536,   -1.411,    0.013,
      72,         2.7100,      0.7100,  -0.6683,   -1.411,    0.017,
      73,         2.7200,      0.7200,  -0.6832,   -1.411,    0.021,
      74,         2.7300,      0.7300,  -0.6989,   -1.411,    0.023,
      75,         2.7400,      0.7400,  -0.7139,   -1.411,    0.025,
      76,         2.7500,      0.7500,  -0.7297,   -1.412,    0.027,
      77,         2.7600,      0.7600,  -0.7454,   -1.411,    0.029,
      78,         2.7700,      0.7700,  -0.7613,   -1.412,    0.031,
      79,         2.7800,      0.7800,  -0.7771,   -1.412,    0.034,
      80,         2.7900,      0.7900,  -0.7925,   -1.413,    0.034,
      81,         2.8000,      0.8000,  -0.8078,   -1.411,    0.034,
      82,         2.8100,      0.8100,  -0.8231,   -1.411,    0.036,
      83,         2.8200,      0.8200,  -0.8377,   -1.411,    0.036,
      84,         2.8300,      0.8300,  -0.8525,   -1.411,    0.036,
      85,         2.8400,      0.8400,  -0.8666,   -1.411,    0.036,
      86,         2.8500,      0.8500,  -0.8802,   -1.412,    0.036,
      87,         2.8600,      0.8600,  -0.8931,   -1.411,    0.036,
      88,         2.8700,      0.8700,  -0.9057,   -1.412,    0.035,
      89,         2.8800,      0.8800,  -0.9175,   -1.411,    0.034,
      90,         2.8900,      0.8900,  -0.9290,   -1.412,    0.033,
      91,         2.9000,      0.9000,  -0.9397,   -1.411,    0.032,
      92,         2.9100,      0.9100,  -0.9491,   -1.411,    0.031,
      93,         2.9200,      0.9200,  -0.9581,   -1.411,    0.029,
      94,         2.9300,      0.9300,  -0.9666,   -1.411,    0.028,
      95,         2.9400,      0.9400,  -0.9738,   -1.411,    0.027,
      96,         2.9500,      0.9500,  -0.9803,   -1.411,    0.024,
      97,         2.9600,      0.9600,  -0.9856,   -1.411,    0.023,
      98,         2.9700,      0.9700,  -0.9907,   -1.411,    0.022,
      99,         2.9800,      0.9800,  -0.9943,   -1.411,    0.020,
     100,         2.9900,      0.9900,  -0.9965,   -1.411,    0.018,
       1,         3.0000,      0.0000,  -0.9986,   -1.411,    0.016,
       2,         3.0100,      0.0100,  -0.9994,   -1.411,    0.015,
       3,         3.0200,      0.0200,  -0.9989,   -1.411,    0.013,
       4,         3.0300,      0.0300,  -0.9980,   -1.411,    0.012,
       5,         3.0400,      0.0400,  -0.9958,   -1.411,    0.010,
       6,         3.0500,      0.0500,  -0.9933,   -1.411,    0.009,
       7,         3.0600,      0.0600,  -0.9891,   -1.411,    0.008,
       8,         3.0700,      0.0700,  -0.9844,   -1.411,    0.007,
       9,         3.0800,      0.0800,  -0.9786,   -1.412,    0.005,
      10,         3.0900,      0.0900,  -0.9717,   -1.411,    0.005,
      11,         3.1000,      0.1000,  -0.9648,   -1.412,    0.004,
      12,         3.1100,      0.1100,  -0.9555,   -1.411,    0.002,
      13,         3.1200,      0.1200,  -0.9466,   -1.411,    0.001,
      14,         3.1300,      0.1300,  -0.9362,   -1.411,    0.000,
      15,         3.1400,      0.1400,  -0.9252,   -1.411,   -0.002,
      16,         3.1500,      0.1500,  -0.9137,   -1.411,   -0.005,
      17,         3.1600,      0.1600,  -0.9012,   -1.411,   -0.007,
      18,         3.1700,      0.1700,  -0.8885,   -1.410,   -0.009,
      19,         3.1800,      0.1800,  -0.8752,   -1.411,   -0.013,
      20,         3.1900,      0.1900,  -0.8611,   -1.411,   -0.015,
      21,         3.2000,      0.2000,  -0.8470,   -1.411,   -0.018,
      22,         3.2100,      0.2100,  -0.8321,   -1.411,   -0.021,
      23,         3.2200,      0.2200,  -0.8174,   -1.411,   -0.023,
      24,         3.2300,      0.2300,  -0.8014,   -1.411,   -0.026,
      25,         3.2400,      0.2400,  -0.7863,   -1.412,   -0.028,
      26,         3.2500,      0.2500,  -0.7707,   -1.411,   -0.030,
      27,         3.2600,      0.2600,  -0.7547,   -1.411,   -0.031,
      28,         3.2700,      0.2700,  -0.7390,   -1.411,   -0.033,
      29,         3.2800,      0.2800,  -0.7231,   -1.411,   -0.034,
      30,         3.2900,      0.2900,  -0.7074,   -1.411,   -0.035,
      31,         3.3000,      0.3000,  -0.6919,   -1.412,   -0.036,
      32,         3.3100,      0.3100,  -0.6771,   -1.410,   -0.037,
      33,         3.3200,      0.3200,  -0.6623,   -1.411,   -0.037,
      34,         3.3300,      0.3300,  -0.6471,   -1.412,   -0.037,
      35,         3.3400,      0.3400,  -0.6333,   -1.411,   -0.036,
      36,         3.3500,      0.3500,  -0.6197,   -1.410,   -0.035,
      37,         3.3600,      0.3600,  -0.6063,   -1.412,   -0.034,
      38,         3.3700,      0.3700,  -0.5943,   -1.411,   -0.034,
      39,         3.3800,      0.3800,  -0.5817,   -1.412,   -0.033,
      40,         3.3900,      0.3900,  -0.5706,   -1.411,   -0.031,
      41,         3.4000,      0.4000,  -0.5605,   -1.411,   -0.031,
      42,         3.4100,      0.4100,  -0.5506,   -1.412,   -0.029,
      43,         3.4200,      0.4200,  -0.5414,   -1.411,   -0.028,
      44,         3.4300,      0.4300,  -0.5332,   -1.411,   -0.027,
      45,         3.4400,      0.4400,  -0.5258,   -1.411,   -0.026,
      46,         3.4500,      0.4500,  -0.5195,   -1.411,   -0.025,
      47,         3.4600,      0.4600,  -0.5143,   -1.411,   -0.023,
      48,         3.4700,      0.4700,  -0.5098,   -1.411,   -0.022,
      49,         3.4800,      0.4800,  -0.5056,   -1.412,   -0.021,
      50,         3.4900,      0.4900,  -0.5032,   -1.412,   -0.019,
      51,         3.5000,      0.5000,  -0.5013,   -1.412,   -0.018,
      52,         3.5100,      0.5100,  -0.5005,   -1.411,   -0.016,
      53,         3.5200,      0.5200,  -0.5008,   -1.411,   -0.015,
      54,         3.5300,      0.5300,  -0.5020,   -1.412,   -0.013,
      55,         3.5400,      0.5400,  -0.5043,   -1.410,   -0.012,
      56,         3.5500,      0.5500,  -0.5070,   -1.411,   -0.011,
      57,         3.5600,      0.5600,  -0.5103,   -1.411,   -0.009,
      58,         3.5700,      0.5700,  -0.5153,   -1.411,   -0.009,
      59,         3.5800,      0.5800,  -0.5211,   -1.411,   -0.007,
      60,         3.5900,      0.5900,  -0.5284,   -1.411,   -0.007,
      61,         3.6000,      0.6000,  -0.5354,   -1.411,   -0.005,
      62,         3.6100,      0.6100,  -0.5445,   -1.412,   -0.004,
      63,         3.6200,      0.6200,  -0.5540,   -1.412,   -0.004,
      64,         3.6300,      0.6300,  -0.5639,   -1.412,   -0.003,
      65,         3.6400,      0.6400,  -0.5750,   -1.411,   -0.003,
      66,         3.6500,      0.6500,  -0.5866,   -1.411,   -0.002,
      67,         3.6600,      0.6600,  -0.5988,   -1.411,   -0.002,
      68,         3.6700,      0.6700,  -0.6117,   -1.411,   -0.002,
      69,         3.6800,      0.6800,  -0.6252,   -1.411,    0.001,
      70,         3.6900,      0.6900,  -0.6393,   -1.411,    0.007,
      71,         3.7000,      0.7000,  -0.6536,   -1.411,    0.013,
      72,         3.7100,      0.7100,  -0.6678,   -1.411,    0.017,
      73,         3.7200,      0.7200,  -0.6832,   -1.412,    0.020,
      74,         3.7300,      0.7300,  -0.6985,   -1.411,    0.023,
      75,         3.7400,      0.7400,  -0.7140,   -1.411,    0.026,
      76,         3.7500,      0.7500,  -0.7298,   -1.411,    0.027,
      77,         3.7600,      0.7600,  -0.7456,   -1.411,    0.029,
      78,         3.7700,      0.7700,  -0.7611,   -1.412,    0.031,
      79,         3.7800,      0.7800,  -0.7769,   -1.411,    0.034,
      80,         3.7900,      0.7900,  -0.7924,   -1.411,    0.034,
      81,         3.8000,      0.8000,  -0.8081,   -1.411,    0.036,
      82,         3.8100,      0.8100,  -0.8232,   -1.412,    0.036,
      83,         3.8200,      0.8200,  -0.8380,   -1.411,    0.036,
      84,         3.8300,      0.8300,  -0.8522,   -1.411,    0.036,
      85,         3.8400,      0.8400,  -0.8667,   -1.411,    0.036,
      86,         3.8500,      0.8500,  -0.8802,   -1.411,    0.036,
      87,         3.8600,      0.8600,  -0.8932,   -1.411,    0.036,
      88,         3.8700,      0.8700,  -0.9060,   -1.411,    0.035,
      89,         3.8800,      0.8800,  -0.9179,   -1.411,    0.035,
